1.85 0.897202 -1.78746 -0.0399163 -2.13648 1.60242 -3.03021
1.9 0.850471 -1.81017 -0.063454 -2.21605 1.69343 -3.12113
1.95 0.7998 -1.83312 -0.0857926 -2.29758 1.78654 -3.21414
2 0.744617 -1.85622 -0.106706 -2.38086 1.88148 -3.30897
2.05 0.684211 -1.87932 -0.125918 -2.46558 1.97786 -3.40524
2.1 0.617669 -1.90223 -0.143077 -2.55128 2.07512 -3.5024
2.15 0.543791 -1.92465 -0.157728 -2.6373 2.17238 -3.59963
2.2 0.460963 -1.94615 -0.169256 -2.72257 2.26819 -3.69565
2.25 0.366968 -1.96605 -0.176807 -2.80528 2.35999 -3.7883
2.3 0.258797 -1.98319 -0.179198 -2.88216 2.44262 -3.87376
2.35 0.132891 -1.99558 -0.174929 -2.94702 2.50542 -3.94481
2.4 -0.0121211 -1.99996 -0.163001 -2.98852 2.53289 -3.9885
2.45 -0.166853 -1.99303 -0.145762 -2.99281 2.53111 -3.98932
2.5 -0.312054 -1.97551 -0.129214 -2.95865 2.50127 -3.9464
2.55 -0.438289 -1.95138 -0.117116 -2.89841 2.43603 -3.8741
2.6 -0.546156 -1.92398 -0.110061 -2.82388 2.35013 -3.78588
2.65 -0.639032 -1.89516 -0.107378 -2.74212 2.25459 -3.6897
2.7 -0.72004 -1.86589 -0.108246 -2.65691 2.15482 -3.58985
2.75 -0.791538 -1.8367 -0.111991 -2.57033 2.05357 -3.48868
2.8 -0.85525 -1.80791 -0.118099 -2.48364 1.95236 -3.3876
2.85 -0.912449 -1.77973 -0.126177 -2.39761 1.85211 -3.28747
2.9 -0.964099 -1.75229 -0.135921 -2.31275 1.75342 -3.1889
2.95 -1.01095 -1.72568 -0.147088 -2.22942 1.65668 -3.09226
3 -1.05358 -1.69999 -0.159484 -2.14787 1.56219 -2.99786
3.05 -1.09248 -1.67526 -0.172947 -2.06827 1.47015 -2.9059
3.1 -1.12803 -1.65153 -0.187339 -1.99079 1.38073 -2.81655
3.15 -1.16057 -1.62883 -0.202542 -1.91551 1.29404 -2.72992
3.2 -1.19037 -1.60718 -0.218451 -1.84252 1.21018 -2.64611
3.25 -1.21766 -1.5866 -0.234975 -1.77188 1.1292 -2.56518
3.3 -1.24266 -1.5671 -0.252026 -1.70364 1.05118 -2.48719
3.35 -1.26554 -1.54868 -0.269526 -1.63785 0.976138 -2.41218
3.4 -1.28647 -1.53134 -0.2874 -1.57452 0.904111 -2.34019
3.45 -1.30558 -1.51508 -0.305576 -1.51368 0.835117 -2.27122
3.5 -1.32299 -1.4999 -0.323985 -1.45534 0.769165 -2.20529
3.55 -1.33883 -1.48578 -0.342558 -1.39951 0.706256 -2.1424
3.6 -1.35319 -1.47271 -0.361226 -1.34619 0.646387 -2.08255
3.65 -1.36616 -1.46068 -0.379921 -1.29538 0.589544 -2.02572
3.7 -1.37783 -1.44968 -0.398573 -1.24706 0.535711 -1.9719
3.75 -1.38826 -1.4397 -0.417115 -1.20122 0.484864 -1.92107
3.8 -1.39752 -1.43071 -0.435475 -1.15783 0.436974 -1.87319
3.85 -1.40567 -1.4227 -0.453585 -1.11688 0.392008 -1.82823
3.9 -1.41275 -1.41568 -0.471373 -1.07832 0.349928 -1.78616
3.95 -1.4188 -1.40961 -0.488772 -1.04212 0.310693 -1.74693
4 -1.42385 -1.40451 -0.505714 -1.00824 0.27426 -1.7105
4.05 -1.42792 -1.40037 -0.522134 -0.976641 0.240581 -1.67683
4.1 -1.43104 -1.39719 -0.537969 -0.947265 0.20961 -1.64586
4.15 -1.4332 -1.39497 -0.553162 -0.920066 0.181298 -1.61755
4.2 -1.43441 -1.39372 -0.567657 -0.89499 0.155595 -1.59185
4.25 -1.43467 -1.39345 -0.581404 -0.871983 0.132453 -1.56871
4.3 -1.43397 -1.39418 -0.594357 -0.850992 0.111822 -1.54808
4.35 -1.43228 -1.39591 -0.606474 -0.83196 0.093654 -1.52991
4.4 -1.4296 -1.39866 -0.61772 -0.814833 0.0778998 -1.51416
4.45 -1.42589 -1.40244 -0.628062 -0.799555 0.0645109 -1.50077
4.5 -1.42113 -1.40726 -0.637471 -0.786073 0.0534384 -1.4897
4.55 -1.41529 -1.41313 -0.645922 -0.774331 0.0446326 -1.4809
4.6 -1.40834 -1.42006 -0.653394 -0.764276 0.0380427 -1.47431
4.65 -1.40023 -1.42806 -0.659867 -0.755853 0.0336165 -1.46988
4.7 -1.39094 -1.43711 -0.665325 -0.749009 0.0312996 -1.46757
4.75 -1.38041 -1.44723 -0.669753 -0.743689 0.0310348 -1.4673
4.8 -1.36862 -1.45838 -0.67314 -0.739837 0.0327623 -1.46903
4.85 -1.35551 -1.47058 -0.675474 -0.737397 0.0364184 -1.47269
4.9 -1.34104 -1.48378 -0.676745 -0.736312 0.041936 -1.4782
4.95 -1.32517 -1.49797 -0.676947 -0.736523 0.0492433 -1.48551
5 -1.30784 -1.51312 -0.676072 -0.73797 0.0582642 -1.49453
5.05 -1.28902 -1.52919 -0.674116 -0.74059 0.0689179 -1.50519
5.1 -1.26865 -1.54613 -0.671075 -0.74432 0.0811183 -1.51739
5.15 -1.24669 -1.5639 -0.666949 -0.749093 0.0947746 -1.53104
5.2 -1.22308 -1.58243 -0.661739 -0.754843 0.109791 -1.54606
5.25 -1.19778 -1.60166 -0.655447 -0.761499 0.126065 -1.56233
5.3 -1.17074 -1.62153 -0.648081 -0.768991 0.143491 -1.57976
5.35 -1.14192 -1.64196 -0.639649 -0.777245 0.161958 -1.59822
5.4 -1.11127 -1.66285 -0.630166 -0.786189 0.18135 -1.61761
5.45 -1.07876 -1.68413 -0.619647 -0.795747 0.201546 -1.63781
5.5 -1.04434 -1.70569 -0.608115 -0.805846 0.222424 -1.65869
5.55 -1.00797 -1.72742 -0.595596 -0.81641 0.243857 -1.68012
5.6 -0.969642 -1.74923 -0.582122 -0.827365 0.265716 -1.70198
5.65 -0.929312 -1.77098 -0.567732 -0.838642 0.287871 -1.72413
5.7 -0.886964 -1.79257 -0.552469 -0.850169 0.310191 -1.74645
5.75 -0.842584 -1.81385 -0.536383 -0.861883 0.332547 -1.76881
5.8 -0.796162 -1.8347 -0.519534 -0.873724 0.354813 -1.79107
5.85 -0.747699 -1.85498 -0.501984 -0.885637 0.376866 -1.81313
5.9 -0.697201 -1.87454 -0.483807 -0.897577 0.398589 -1.83485
5.95 -0.644683 -1.89325 -0.46508 -0.909508 0.419873 -1.85613
6 -0.590171 -1.91094 -0.445889 -0.921405 0.440619 -1.87688
6.05 -0.533699 -1.92748 -0.426325 -0.933258 0.460739 -1.897
6.1 -0.475314 -1.9427 -0.406485 -0.94507 0.480163 -1.91642
6.15 -0.415075 -1.95645 -0.386469 -0.956863 0.498834 -1.93509
6.2 -0.353054 -1.96859 -0.366379 -0.96868 0.51672 -1.95298
6.25 -0.28934 -1.97896 -0.346319 -0.980585 0.533808 -1.97006
6.3 -0.224036 -1.98741 -0.326388 -0.992664 0.550114 -1.98637
6.35 -0.157267 -1.99381 -0.306681 -1.00503 0.565679 -2.00194
6.4 -0.0891774 -1.99801 -0.287282 -1.01783 0.580577 -2.01684
6.45 -0.019936 -1.9999 -0.268263 -1.03122 0.594915 -2.03117
6.5 0.0502622 -1.99937 -0.249677 -1.04541 0.608833 -2.04509
6.55 0.121194 -1.99632 -0.231554 -1.06061 0.622506 -2.05877
6.6 0.192604 -1.9907 -0.213895 -1.07705 0.636141 -2.07241
6.65 0.264207 -1.98247 -0.196671 -1.09501 0.64998 -2.08624
6.7 0.335685 -1.97163 -0.179817 -1.11474 0.664289 -2.10055
6.75 0.406691 -1.95821 -0.16323 -1.13651 0.679359 -2.11562
6.8 0.476848 -1.94232 -0.146772 -1.16059 0.695499 -2.13176
6.85 0.545763 -1.9241 -0.130269 -1.18722 0.713023 -2.14927
6.9 0.613027 -1.90373 -0.113519 -1.21662 0.732248 -2.16848
6.95 0.678229 -1.88149 -0.0962984 -1.24895 0.753482 -2.18969
7 0.740967 -1.85768 -0.0783682 -1.28436 0.777017 -2.2132
7.05 0.800856 -1.83266 -0.0594873 -1.32294 0.803122 -2.23927
7.1 0.857545 -1.80683 -0.0394212 -1.36473 0.832036 -2.26814
7.15 0.910718 -1.78062 -0.0179511 -1.40971 0.863966 -2.30001
7.2 0.960105 -1.75448 0.00511803 -1.45783 0.899086 -2.33507
7.25 1.00548 -1.72887 0.0299524 -1.50901 0.937533 -2.37345
7.3 1.04668 -1.70425 0.0566861 -1.56313 0.979415 -2.41525
7.35 1.08356 -1.68104 0.0854203 -1.62004 1.02481 -2.46056
7.4 1.11603 -1.65966 0.116225 -1.67958 1.07375 -2.50941
7.45 1.14402 -1.64049 0.149142 -1.74159 1.12627 -2.56184
7.5 1.16749 -1.62388 0.18419 -1.80589 1.18236 -2.61783
7.55 1.18639 -1.61012 0.221368 -1.8723 1.242 -2.67736
7.6 1.20067 -1.59949 0.260665 -1.94065 1.30515 -2.74039
7.65 1.21028 -1.59224 0.30206 -2.01074 1.37173 -2.80686
7.7 1.2151 -1.58856 0.345532 -2.08237 1.44165 -2.87665
7.75 1.21499 -1.58865 0.391063 -2.15534 1.5148 -2.94967
7.8 1.20972 -1.59266 0.438646 -2.2294 1.59102 -3.02573
7.85 1.19898 -1.60076 0.488285 -2.30426 1.67009 -3.10464
7.9 1.18232 -1.61311 0.540005 -2.37955 1.75173 -3.18611
7.95 1.1591 -1.62987 0.593849 -2.45479 1.83552 -3.26973
8 1.12845 -1.65124 0.649883 -2.52929 1.92086 -3.35491
8.05 1.08913 -1.67744 0.708188 -2.60204 2.00675 -3.44075
8.1 1.03936 -1.70872 0.768821 -2.67143 2.09149 -3.5258
8.15 0.976603 -1.74535 0.831706 -2.7348 2.17178 -3.60747
8.2 0.897444 -1.78734 0.896261 -2.78734 2.24069 -3.68101
8.25 0.798497 -1.83369 0.960312 -2.82051 2.285 -3.73735
8.3 0.681772 -1.88021 1.01796 -2.822 2.29767 -3.76211
8.35 0.562016 -1.91941 1.061 -2.78602 2.28936 -3.74573
8.4 0.454172 -1.94775 1.08718 -2.72189 2.2483 -3.69577
8.45 0.36226 -1.96692 1.09967 -2.64237 2.1817 -3.62582
8.5 0.284728 -1.97963 1.10217 -2.55564 2.10226 -3.54546
8.55 0.219025 -1.98797 1.09736 -2.46602 2.01697 -3.46001
8.6 0.162993 -1.99335 1.08698 -2.37576 1.92932 -3.37244
8.65 0.115 -1.99669 1.0722 -2.28612 1.84121 -3.28447
8.7 0.0738361 -1.99864 1.05379 -2.19785 1.75376 -3.19717
8.75 0.0385874 -1.99963 1.03232 -2.11145 1.66771 -3.11126
8.8 0.00855307 -1.99998 1.00818 -2.02724 1.58356 -3.02723
8.85 -0.016817 -1.99993 0.981698 -1.94546 1.50164 -2.94542
8.9 -0.037963 -1.99964 0.953106 -1.86629 1.42224 -2.86611
8.95 -0.0552439 -1.99924 0.922596 -1.78988 1.34555 -2.7895
9 -0.0689574 -1.99881 0.890323 -1.71636 1.27173 -2.71576
9.05 -0.0793543 -1.99843 0.856416 -1.64581 1.20093 -2.64503
9.1 -0.0866494 -1.99812 0.820981 -1.57835 1.13326 -2.57741
9.15 -0.0910291 -1.99793 0.78411 -1.51406 1.06881 -2.51302
9.2 -0.0926581 -1.99785 0.745884 -1.45302 1.00769 -2.45194
9.25 -0.0916841 -1.9979 0.706373 -1.39532 0.949963 -2.39426
9.3 -0.0882418 -1.99805 0.665641 -1.34104 0.895727 -2.34007
9.35 -0.0824567 -1.9983 0.623746 -1.29029 0.845059 -2.28944
9.4 -0.0744482 -1.99861 0.580744 -1.24315 0.798043 -2.24246
9.45 -0.0643329 -1.99897 0.536691 -1.19973 0.754768 -2.19922
9.5 -0.0522283 -1.99932 0.491643 -1.16015 0.715328 -2.15981
9.55 -0.0382566 -1.99963 0.445658 -1.12452 0.679827 -2.12434
9.6 -0.0225491 -1.99987 0.398801 -1.09297 0.648376 -2.09291
9.65 -0.00525224 -1.99999 0.351147 -1.06566 0.621097 -2.06566
9.7 0.0134674 -1.99995 0.302783 -1.04272 0.598117 -2.0427
9.75 0.0334163 -1.99972 0.253811 -1.02431 0.579572 -2.02417
9.8 0.0543698 -1.99926 0.204353 -1.01057 0.56559 -2.0102
9.85 0.0760689 -1.99855 0.154549 -1.00164 0.556293 -2.00091
9.9 0.0982222 -1.99759 0.104558 -0.997607 0.551776 -1.9964
9.95 0.120513 -1.99637 0.0545535 -0.998544 0.552107 -1.99673
10 0.14261 -1.99491 0.00471248 -1.00446 0.557308 -2.00192
10.05 0.164183 -1.99325 -0.0447898 -1.01533 0.56736 -2.01195
10.1 0.18492 -1.99143 -0.0937901 -1.03106 0.582203 -2.02677
10.15 0.204534 -1.98951 -0.142144 -1.05153 0.601742 -2.04629
10.2 0.222774 -1.98755 -0.189729 -1.0766 0.62586 -2.07038
10.25 0.239425 -1.98562 -0.236444 -1.1061 0.654426 -2.09891
10.3 0.254304 -1.98377 -0.282208 -1.13987 0.687307 -2.13176
10.35 0.267257 -1.98206 -0.326956 -1.17776 0.724373 -2.16879
10.4 0.278151 -1.98056 -0.370635 -1.21959 0.765497 -2.20987
10.45 0.286869 -1.97932 -0.413201 -1.26524 0.810566 -2.2549
10.5 0.293301 -1.97838 -0.454613 -1.31458 0.859471 -2.30377
10.55 0.297342 -1.97777 -0.494834 -1.36748 0.912113 -2.35637
10.6 0.298888 -1.97754 -0.533824 -1.42383 0.968396 -2.41261
10.65 0.297828 -1.9777 -0.571543 -1.48354 1.02823 -2.47239
10.7 0.294042 -1.97827 -0.607943 -1.5465 1.09153 -2.53563
10.75 0.287399 -1.97924 -0.642971 -1.61262 1.15819 -2.60224
10.8 0.277748 -1.98062 -0.676565 -1.68181 1.22814 -2.67212
10.85 0.264918 -1.98238 -0.708649 -1.75398 1.30125 -2.74516
10.9 0.248708 -1.98448 -0.739135 -1.82902 1.37743 -2.82126
10.95 0.228879 -1.98686 -0.767914 -1.90683 1.45652 -2.90026
11 0.205147 -1.98945 -0.794851 -1.9873 1.53838 -2.98202
11.05 0.177164 -1.99214 -0.81978 -2.07026 1.62281 -3.06633
11.1 0.144502 -1.99477 -0.842489 -2.15555 1.70954 -3.15294
11.15 0.106621 -1.99716 -0.862706 -2.24293 1.79825 -3.24151
11.2 0.062834 -1.99901 -0.880073 -2.33207 1.88847 -3.33158
11.25 0.0122399 -1.99996 -0.894102 -2.42251 1.97951 -3.42249
11.3 -0.0463637 -1.99946 -0.904114 -2.51353 2.07031 -3.51326
11.35 -0.114615 -1.99671 -0.909121 -2.60397 2.15911 -3.60233
11.4 -0.194759 -1.99049 -0.907638 -2.69178 2.24259 -3.68703
11.45 -0.289706 -1.97891 -0.897374 -2.7731 2.314 -3.76255
11.5 -0.402143 -1.95915 -0.875018 -2.84028 2.35994 -3.81986
11.55 -0.529643 -1.92859 -0.837511 -2.88002 2.36984 -3.84432
11.6 -0.656788 -1.88908 -0.787011 -2.88057 2.35787 -3.82511
11.65 -0.767242 -1.84698 -0.730964 -2.84632 2.31344 -3.76981
11.7 -0.857456 -1.80687 -0.674973 -2.79008 2.24129 -3.69351
11.75 -0.930216 -1.77051 -0.621238 -2.72158 2.15574 -3.60683
11.8 -0.989052 -1.73833 -0.570243 -2.6464 2.06464 -3.51556
11.85 -1.03673 -1.71032 -0.521933 -2.56763 1.97175 -3.42278
11.9 -1.07524 -1.68637 -0.476141 -2.48705 1.87903 -3.33023
11.95 -1.10598 -1.66638 -0.432701 -2.40577 1.78758 -3.23896
12 -1.12994 -1.65022 -0.391484 -2.32453 1.6981 -3.14964
12.05 -1.14785 -1.63781 -0.352397 -2.24383 1.61105 -3.06274
12.1 -1.16024 -1.62906 -0.31538 -2.16405 1.52677 -2.97858
12.15 -1.16749 -1.62387 -0.280403 -2.08548 1.44549 -2.89741
12.2 -1.16987 -1.62216 -0.247454 -2.00835 1.36741 -2.81943
12.25 -1.16758 -1.62381 -0.216544 -1.93287 1.29267 -2.74478
12.3 -1.16076 -1.6287 -0.187692 -1.85923 1.22139 -2.67358
12.35 -1.14947 -1.63668 -0.160929 -1.7876 1.15367 -2.60594
12.4 -1.13379 -1.64758 -0.136287 -1.71816 1.08959 -2.54195
12.45 -1.11375 -1.66119 -0.113798 -1.65107 1.02924 -2.48167
12.5 -1.08936 -1.67729 -0.0934885 -1.58651 0.972648 -2.42515
12.55 -1.06065 -1.69559 -0.0753717 -1.52466 0.919873 -2.37245
12.6 -1.02767 -1.71578 -0.0594447 -1.46569 0.870937 -2.32358
12.65 -0.990455 -1.73753 -0.0456828 -1.4098 0.825849 -2.27856
12.7 -0.949099 -1.76046 -0.034035 -1.35715 0.7846 -2.23738
12.75 -0.90372 -1.78418 -0.0244212 -1.30791 0.747157 -2.2
12.8 -0.854474 -1.80828 -0.0167309 -1.26222 0.713462 -2.16635
12.85 -0.801565 -1.83235 -0.0108237 -1.2202 0.683428 -2.13637
12.9 -0.745231 -1.85597 -0.00653235 -1.18194 0.656938 -2.10992
12.95 -0.685751 -1.87876 -0.00366866 -1.14749 0.633849 -2.08687
13 -0.623429 -1.90035 -0.00203093 -1.11686 0.613987 -2.06703
13.05 -0.558591 -1.92041 -0.00141321 -1.09002 0.597157 -2.05022
13.1 -0.491571 -1.93865 -0.00161505 -1.0669 0.583146 -2.03623
13.15 -0.422701 -1.95482 -0.00245047 -1.04741 0.571734 -2.02482
13.2 -0.352303 -1.96873 -0.00375534 -1.03143 0.562705 -2.0158
13.25 -0.280682 -1.98021 -0.00539198 -1.01885 0.555855 -2.00895
13.3 -0.208124 -1.98914 -0.00725069 -1.00952 0.551004 -2.0041
13.35 -0.134896 -1.99545 -0.00924795 -1.00337 0.548007 -2.00109
13.4 -0.0612467 -1.99906 -0.0113216 -1.00031 0.54676 -1.99984
13.45 0.0125836 -1.99996 -0.0134237 -1.0003 0.547206 -2.00028
13.5 0.0863597 -1.99813 -0.0155117 -1.00334 0.549341 -2.0024
13.55 0.159842 -1.9936 -0.0175396 -1.00946 0.553208 -2.00626
13.6 0.23278 -1.98641 -0.0194483 -1.01874 0.558901 -2.01194
13.65 0.304906 -1.97662 -0.021159 -1.03127 0.566557 -2.01958
13.7 0.375931 -1.96435 -0.0225671 -1.04718 0.576346 -2.02936
13.75 0.445546 -1.94974 -0.0235403 -1.06659 0.588466 -2.04146
13.8 0.513424 -1.93298 -0.0239193 -1.08961 0.603132 -2.0561
13.85 0.579225 -1.91429 -0.0235218 -1.11636 0.62056 -2.0735
13.9 0.642606 -1.89395 -0.0221496 -1.14689 0.640964 -2.09387
13.95 0.703229 -1.87229 -0.0195966 -1.18126 0.664541 -2.1174
14 0.760775 -1.84965 -0.015659 -1.21946 0.691469 -2.14428
14.05 0.814952 -1.82643 -0.0101444 -1.26144 0.721897 -2.17466
14.1 0.865503 -1.80303 -0.00287942 -1.30713 0.755948 -2.20864
14.15 0.912209 -1.77985 0.00628372 -1.35641 0.793714 -2.24634
14.2 0.954896 -1.75732 0.017464 -1.40915 0.835258 -2.28781
14.25 0.993428 -1.73583 0.0307503 -1.46518 0.880619 -2.33309
14.3 1.02771 -1.71575 0.0462021 -1.52433 0.929811 -2.3822
14.35 1.05767 -1.69745 0.0638525 -1.58641 0.98283 -2.43514
14.4 1.08326 -1.68123 0.0837119 -1.65125 1.03965 -2.49187
14.45 1.10446 -1.66739 0.105773 -1.71867 1.10024 -2.55236
14.5 1.12122 -1.65616 0.130016 -1.78848 1.16453 -2.61656
14.55 1.13352 -1.64777 0.156413 -1.86051 1.23246 -2.68439
14.6 1.14129 -1.64239 0.184935 -1.93458 1.30396 -2.75578
14.65 1.14446 -1.64019 0.215556 -2.01052 1.37891 -2.83062
14.7 1.14287 -1.64129 0.248256 -2.08813 1.45719 -2.90878
14.75 1.13635 -1.64582 0.283031 -2.16721 1.53867 -2.99012
14.8 1.12461 -1.65386 0.319891 -2.24752 1.62314 -3.07445
14.85 1.10728 -1.66551 0.35887 -2.32876 1.71037 -3.16151
14.9 1.08382 -1.68087 0.400032 -2.41055 1.80001 -3.25098
14.95 1.05353 -1.70002 0.443474 -2.49239 1.8916 -3.3424
15 1.01538 -1.72308 0.489334 -2.57354 1.98441 -3.43508
15.05 0.967967 -1.75015 0.537791 -2.6529 2.0773 -3.52798
15.1 0.909281 -1.78135 0.589044 -2.72869 2.16821 -3.61936
15.15 0.836464 -1.81668 0.64321 -2.79783 2.25308 -3.70617
15.2 0.745757 -1.85576 0.699944 -2.85471 2.32321 -3.78259
15.25 0.634097 -1.89682 0.757186 -2.88921 2.36326 -3.83762
15.3 0.506413 -1.93482 0.808845 -2.888 2.37211 -3.85541
15.35 0.380708 -1.96343 0.847297 -2.84791 2.35791 -3.82962
15.4 0.270122 -1.98167 0.871174 -2.78088 2.3081 -3.77172
15.45 0.176553 -1.99219 0.883334 -2.69963 2.23481 -3.69572
15.5 0.0976068 -1.99762 0.886848 -2.6117 2.1503 -3.61051
15.55 0.0305211 -1.99977 0.883914 -2.52104 2.06079 -3.52092
15.6 -0.0268928 -1.99982 0.875985 -2.42972 1.96938 -3.42963
15.65 -0.0762529 -1.99855 0.864034 -2.33893 1.8778 -3.3382
15.7 -0.118753 -1.99647 0.848731 -2.2494 1.78709 -3.24764
15.75 -0.155289 -1.99396 0.830558 -2.16161 1.6979 -3.15859
15.8 -0.186546 -1.99128 0.809869 -2.07588 1.61071 -3.07152
15.85 -0.21306 -1.98862 0.786933 -1.99246 1.52585 -2.98677
15.9 -0.235257 -1.98612 0.761958 -1.91154 1.44357 -2.90459
15.95 -0.253483 -1.98387 0.735108 -1.83325 1.36408 -2.82519
16 -0.268021 -1.98196 0.706516 -1.75773 1.28753 -2.74871
16.05 -0.279107 -1.98043 0.676287 -1.68509 1.21406 -2.67531
16.1 -0.286939 -1.97931 0.64451 -1.61544 1.14378 -2.60509
16.15 -0.29169 -1.97861 0.611257 -1.54886 1.07681 -2.53817
16.2 -0.293506 -1.97835 0.57659 -1.48547 1.01322 -2.47464
16.25 -0.292521 -1.97849 0.540563 -1.42534 0.953129 -2.41459
16.3 -0.288852 -1.97903 0.50322 -1.3686 0.896612 -2.35812
16.35 -0.28261 -1.97993 0.464605 -1.31535 0.843767 -2.30532
16.4 -0.273903 -1.98116 0.424756 -1.2657 0.79469 -2.25628
16.45 -0.262837 -1.98265 0.383713 -1.21978 0.749483 -2.21111
16.5 -0.249523 -1.98437 0.341518 -1.17773 0.708257 -2.16992
16.55 -0.234083 -1.98625 0.298219 -1.1397 0.671131 -2.13283
16.6 -0.216654 -1.98823 0.253872 -1.10584 0.638233 -2.09996
16.65 -0.197396 -1.99023 0.208547 -1.07634 0.609698 -2.07145
16.7 -0.1765 -1.9922 0.162332 -1.05135 0.585666 -2.04745
16.75 -0.154188 -1.99405 0.115333 -1.03105 0.566273 -2.02808
16.8 -0.130724 -1.99572 0.0676829 -1.0156 0.551645 -2.01347
16.85 -0.106406 -1.99717 0.0195353 -1.00513 0.541883 -2.00371
16.9 -0.0815651 -1.99834 -0.0289356 -0.999722 0.537057 -1.99889
16.95 -0.0565484 -1.9992 -0.0775432 -0.999421 0.537192 -1.99902
17 -0.0317072 -1.99975 -0.126097 -1.00421 0.54227 -2.00409
17.05 -0.00737932 -1.99999 -0.174414 -1.01404 0.552228 -2.01403
17.1 0.0161236 -1.99994 -0.222325 -1.02878 0.566969 -2.02875
17.15 0.038524 -1.99963 -0.269679 -1.04831 0.586371 -2.04812
17.2 0.0595813 -1.99911 -0.31635 -1.07246 0.610298 -2.07202
17.25 0.0790895 -1.99844 -0.36223 -1.10109 0.638612 -2.1003
17.3 0.0968722 -1.99765 -0.40723 -1.13401 0.671176 -2.13283
17.35 0.112777 -1.99682 -0.451275 -1.17108 0.707864 -2.16949
17.4 0.126668 -1.99598 -0.494302 -1.21215 0.748556 -2.21014
17.45 0.138422 -1.9952 -0.536252 -1.25709 0.793142 -2.25469
17.5 0.147923 -1.99452 -0.577074 -1.30577 0.841523 -2.30303
17.55 0.155053 -1.99398 -0.616716 -1.35808 0.893604 -2.35507
17.6 0.159698 -1.99361 -0.655127 -1.41391 0.949296 -2.41071
17.65 0.161734 -1.99345 -0.692253 -1.47316 1.00851 -2.46988
17.7 0.161032 -1.99351 -0.728035 -1.53573 1.07117 -2.53248
17.75 0.157446 -1.99379 -0.762408 -1.60153 1.13717 -2.59843
17.8 0.150817 -1.99431 -0.795297 -1.67047 1.20644 -2.66762
17.85 0.14096 -1.99503 -0.826617 -1.74245 1.27885 -2.73996
17.9 0.127664 -1.99592 -0.856267 -1.81737 1.3543 -2.81533
17.95 0.110679 -1.99694 -0.884124 -1.89512 1.43265 -2.89358
18 0.0897081 -1.99799 -0.91004 -1.97556 1.51372 -2.97455
18.05 0.0643904 -1.99896 -0.933832 -2.05855 1.59732 -3.05804
18.1 0.034281 -1.99971 -0.955268 -2.1439 1.68318 -3.14376
18.15 -0.00117865 -2 -0.974048 -2.23136 1.77092 -3.23136
18.2 -0.0427041 -1.99954 -0.989775 -2.32057 1.86006 -3.32034
